date,excercise_name,set_num,weight,rep
2023-02-06,Bench Press (Barbell),5,165.3466966,5
2023-02-06,Bench Press (Barbell),6,154.3235835,5
2023-02-06,Chin Up,1,0,5
2023-02-06,Chin Up,2,0,4
2023-02-06,Overhead Press (Barbell),1,110.2311311,7
2023-02-06,Overhead Press (Barbell),2,110.2311311,4
2023-02-06,Overhead Press (Barbell),3,110.2311311,3
2023-02-06,Lat Pulldown (Machine),1,185.1883002,12
2023-02-06,Lat Pulldown (Machine),2,180.779055,9
2023-02-06,Lat Pulldown (Machine),3,180.779055,7
2023-02-09,Bench Press (Barbell),1,44.09245244,12
2023-02-09,Bench Press (Barbell),2,110.2311311,12
2023-02-09,Bench Press (Barbell),3,132.2773573,5
2023-02-09,Bench Press (Barbell),4,176.3698097,6
2023-02-09,Bench Press (Barbell),5,165.3466966,6
2023-02-09,Bench Press (Barbell),6,154.3235835,6
2023-02-09,Bench Press (Barbell),7,154.3235835,4
2023-02-09,Chin Up,1,0,6
2023-02-09,Chin Up,2,0,4
2023-02-09,Overhead Press (Barbell),1,121.2542442,6
2023-02-09,Overhead Press (Barbell),2,110.2311311,6
2023-02-09,Overhead Press (Barbell),3,110.2311311,3
2023-02-09,Lat Pulldown (Machine),1,189.5975455,12
2023-02-09,Lat Pulldown (Machine),2,185.1883002,9
2023-02-09,Lat Pulldown (Machine),3,180.779055,8
2023-02-09,Bench Press (Barbell),1,44.09245244,12
2023-02-09,Bench Press (Barbell),2,110.2311311,12
2023-02-09,Bench Press (Barbell),3,132.2773573,5
2023-02-09,Bench Press (Barbell),4,176.3698097,6
2023-02-09,Bench Press (Barbell),5,165.3466966,6
2023-02-09,Bench Press (Barbell),6,154.3235835,6
2023-02-09,Bench Press (Barbell),7,154.3235835,4
2023-02-09,Chin Up,1,0,6
2023-02-09,Chin Up,2,0,4
2023-02-09,Overhead Press (Barbell),1,121.2542442,6
2023-02-09,Overhead Press (Barbell),2,110.2311311,6
2023-02-09,Overhead Press (Barbell),3,110.2311311,3
2023-02-09,Lat Pulldown (Machine),1,189.5975455,12
2023-02-09,Lat Pulldown (Machine),2,185.1883002,9
2023-02-09,Lat Pulldown (Machine),3,180.779055,8
2023-02-11,Bench Press (Barbell),1,44.09245244,12
2023-02-11,Bench Press (Barbell),2,110.2311311,12
2023-02-11,Bench Press (Barbell),3,154.3235835,5
2023-02-11,Bench Press (Barbell),4,187.3929229,4
2023-02-11,Bench Press (Barbell),5,176.3698097,5
2023-02-11,Bench Press (Barbell),6,165.3466966,5
2023-02-11,Bench Press (Barbell),7,154.3235835,5
2023-02-11,Chin Up,1,0,6
2023-02-11,Chin Up,2,0,4
2023-02-11,Overhead Press (Barbell),1,143.3004704,5
2023-02-11,Overhead Press (Barbell),2,132.2773573,6
2023-02-11,Overhead Press (Barbell),3,132.2773573,4
2023-02-11,Lat Pulldown (Machine),1,194.0067907,12
2023-02-11,Lat Pulldown (Machine),2,185.1883002,11
2023-02-11,Lat Pulldown (Machine),3,180.779055,8
2023-02-11,Bicep Curl (Barbell),1,44.09245244,18
2023-02-13,Bench Press (Barbell),1,44.09245244,12
2023-02-13,Bench Press (Barbell),2,110.2311311,12
2023-02-13,Bench Press (Barbell),3,154.3235835,5
2023-02-13,Bench Press (Barbell),4,187.3929229,5
2023-02-13,Bench Press (Barbell),5,176.3698097,6
2023-02-13,Bench Press (Barbell),6,165.3466966,6
2023-02-13,Bench Press (Barbell),7,154.3235835,6
2023-02-13,Chin Up,1,0,5
2023-02-13,Chin Up,2,0,4
2023-02-13,Overhead Press (Barbell),1,143.3004704,6
2023-02-13,Overhead Press (Barbell),2,132.2773573,6
2023-02-13,Overhead Press (Barbell),3,132.2773573,5
2023-02-13,Lat Pulldown (Machine),1,200.6206586,13
2023-02-13,Lat Pulldown (Machine),2,185.1883002,11
2023-02-13,Lat Pulldown (Machine),3,185.1883002,8
2023-02-13,Seated Row (Cable),1,205.0299038,7
2023-02-13,Seated Row (Cable),2,185.1883002,8
2023-02-13,Bicep Curl (Barbell),1,44.09245244,18
2023-02-16,Bench Press (Barbell),1,44.09245244,12
2023-02-16,Bench Press (Barbell),2,110.2311311,12
2023-02-16,Bench Press (Barbell),3,154.3235835,5
2023-02-16,Bench Press (Barbell),4,187.3929229,6
2023-02-16,Bench Press (Barbell),5,187.3929229,4
2023-02-16,Bench Press (Barbell),6,176.3698097,6
2023-02-16,Bench Press (Barbell),7,165.3466966,5
2023-02-16,Chin Up,1,0,7
2023-02-16,Chin Up,2,0,5
2023-02-16,Overhead Press (Barbell),1,143.3004704,7
2023-02-16,Overhead Press (Barbell),2,143.3004704,6
2023-02-16,Overhead Press (Barbell),3,132.2773573,6
2023-02-16,Lat Pulldown (Machine),1,205.0299038,13
2023-02-16,Lat Pulldown (Machine),2,185.1883002,12
2023-02-16,Lat Pulldown (Machine),3,185.1883002,8
2023-02-16,Bicep Curl (Barbell),1,55.11556555,15
2023-02-16,Bicep Curl (Barbell),2,55.11556555,10
2023-02-18,Bench Press (Barbell),1,44.09245244,12
2023-02-18,Bench Press (Barbell),2,110.2311311,12
2023-02-18,Bench Press (Barbell),3,154.3235835,5
2023-02-18,Bench Press (Barbell),4,198.416036,4
2023-02-18,Bench Press (Barbell),5,187.3929229,5
2023-02-18,Bench Press (Barbell),6,176.3698097,5
2023-02-18,Bench Press (Barbell),7,165.3466966,6
2023-02-18,Chin Up,1,0,6
2023-02-18,Chin Up,2,0,5
2023-02-18,Overhead Press (Barbell),1,143.3004704,8
2023-02-18,Overhead Press (Barbell),2,143.3004704,6
2023-02-18,Overhead Press (Barbell),3,132.2773573,6
2023-02-18,Lat Pulldown (Machine),1,209.4391491,13
2023-02-18,Lat Pulldown (Machine),2,189.5975455,12
2023-02-18,Lat Pulldown (Machine),3,185.1883002,9
2023-02-18,Chest Fly,1,130.0727347,8
2023-02-18,Chest Fly,2,119.0496216,9
2023-02-18,Bicep Curl (Barbell),1,55.11556555,13
2023-02-18,Bicep Curl (Barbell),2,55.11556555,8
2023-02-20,Bench Press (Barbell),1,44.09245244,12
2023-02-20,Bench Press (Barbell),2,110.2311311,12
2023-02-20,Bench Press (Barbell),3,154.3235835,5
2023-02-20,Bench Press (Barbell),4,198.416036,4
2023-02-20,Bench Press (Barbell),5,187.3929229,5
2023-02-20,Bench Press (Barbell),6,176.3698097,6
2023-02-20,Bench Press (Barbell),7,176.3698097,5
2023-02-20,Chin Up,1,0,7
2023-02-20,Chin Up,2,0,6
2023-02-20,Chin Up,3,0,5
2023-02-20,Overhead Press (Barbell),1,154.3235835,7
2023-02-20,Overhead Press (Barbell),2,154.3235835,5
2023-02-20,Overhead Press (Barbell),3,143.3004704,5
2023-02-20,Lat Pulldown (Machine),1,213.8483943,12
2023-02-20,Lat Pulldown (Machine),2,194.0067907,11
2023-02-20,Lat Pulldown (Machine),3,185.1883002,10
2023-02-20,Bicep Curl (Barbell),1,55.11556555,15
2023-02-20,Bicep Curl (Barbell),2,55.11556555,8
2023-02-20,Bench Press (Barbell),1,44.09245244,12
2023-02-20,Bench Press (Barbell),2,110.2311311,12
2023-02-20,Bench Press (Barbell),3,154.3235835,5
2023-02-20,Bench Press (Barbell),4,198.416036,4
2023-02-20,Bench Press (Barbell),5,187.3929229,5
2023-02-20,Bench Press (Barbell),6,176.3698097,6
2023-02-20,Bench Press (Barbell),7,176.3698097,5
2023-02-20,Chin Up,1,0,7
2023-02-20,Chin Up,2,0,6
2023-02-20,Chin Up,3,0,5
2023-02-20,Overhead Press (Barbell),1,154.3235835,7
2023-02-20,Overhead Press (Barbell),2,154.3235835,5
2023-02-20,Overhead Press (Barbell),3,143.3004704,5
2023-02-20,Lat Pulldown (Machine),1,213.8483943,12
2023-02-20,Lat Pulldown (Machine),2,194.0067907,11
2023-02-20,Lat Pulldown (Machine),3,185.1883002,10
2023-02-20,Bicep Curl (Barbell),1,55.11556555,15
2023-02-20,Bicep Curl (Barbell),2,55.11556555,8
2023-02-23,Bench Press (Barbell),1,44.09245244,12
2023-02-23,Bench Press (Barbell),2,110.2311311,12
2023-02-23,Bench Press (Barbell),3,154.3235835,5
2023-02-23,Bench Press (Barbell),4,198.416036,6
2023-02-23,Bench Press (Barbell),5,198.416036,4
2023-02-23,Bench Press (Barbell),6,187.3929229,5
2023-02-23,Bench Press (Barbell),7,176.3698097,6
2023-02-23,Chin Up,1,0,8
2023-02-23,Chin Up,2,0,6
2023-02-23,Chin Up,3,0,5
2023-02-23,Overhead Press (Barbell),1,154.3235835,8
2023-02-23,Overhead Press (Barbell),2,154.3235835,6
2023-02-23,Overhead Press (Barbell),3,143.3004704,7
2023-02-23,Lat Pulldown (Machine),1,220.4622622,12
2023-02-23,Lat Pulldown (Machine),2,194.0067907,12
2023-02-23,Lat Pulldown (Machine),3,185.1883002,10
2023-02-23,Bicep Curl (Barbell),1,55.11556555,18
2023-02-23,Bicep Curl (Barbell),2,55.11556555,12
2023-02-23,Lateral Raise (Dumbbell),1,30.86471671,24
2023-02-25,Bench Press (Barbell),1,44.09245244,12
2023-02-25,Bench Press (Barbell),2,110.2311311,12
2023-02-25,Bench Press (Barbell),3,154.3235835,5
2023-02-25,Bench Press (Barbell),4,203.9275925,4
2023-02-25,Bench Press (Barbell),5,198.416036,5
2023-02-25,Bench Press (Barbell),6,187.3929229,6
2023-02-25,Bench Press (Barbell),7,181.8813663,6
2023-02-25,Chin Up,1,0,8
2023-02-25,Chin Up,2,0,7
2023-02-25,Chin Up,3,0,5
2023-02-25,Overhead Press (Barbell),1,165.3466966,6
2023-02-25,Overhead Press (Barbell),2,154.3235835,6
2023-02-25,Overhead Press (Barbell),3,143.3004704,6
2023-02-25,Lat Pulldown (Machine),1,224.8715074,12
2023-02-25,Lat Pulldown (Machine),2,200.6206586,12
2023-02-25,Lat Pulldown (Machine),3,185.1883002,10
2023-02-25,Lateral Raise (Dumbbell),1,35.27396195,25
2023-02-25,Lateral Raise (Dumbbell),2,35.27396195,20
2023-02-25,Bicep Curl (Barbell),1,55.11556555,15
2023-02-25,Bicep Curl (Barbell),2,55.11556555,10
2023-02-27,Bench Press (Barbell),1,44.09245244,12
2023-02-27,Bench Press (Barbell),2,110.2311311,12
2023-02-27,Bench Press (Barbell),3,176.3698097,5
2023-02-27,Bench Press (Barbell),4,203.9275925,5
2023-02-27,Bench Press (Barbell),5,198.416036,5
2023-02-27,Bench Press (Barbell),6,192.9044794,5
2023-02-27,Bench Press (Barbell),7,187.3929229,6
2023-02-27,Chest Fly,1,130.0727347,12
2023-02-27,Chest Fly,2,130.0727347,11
2023-02-27,Chest Fly,3,130.0727347,9
2023-02-27,Overhead Press (Barbell),1,165.3466966,4
2023-02-27,Overhead Press (Barbell),2,154.3235835,6
2023-02-27,Overhead Press (Barbell),3,143.3004704,7
2023-02-27,Lateral Raise (Dumbbell),1,39.68320719,22
2023-02-27,Lateral Raise (Dumbbell),2,39.68320719,19
2023-02-27,Lateral Raise (Dumbbell),3,39.68320719,12
2023-02-27,Chest Press (Machine),1,198.416036,10
2023-02-27,Chest Press (Machine),2,198.416036,8
2023-02-27,Chest Press (Machine),3,110.2311311,4
2023-02-27,Chest Press (Machine),4,66.13867866,9
2023-02-27,Chest Press (Machine),5,0,15
2023-02-27,Triceps Pushdown (Cable - Straight Bar),1,66.13867866,10
2023-02-27,Triceps Pushdown (Cable - Straight Bar),2,66.13867866,9
2023-02-28,Chin Up,1,0,10
2023-02-28,Chin Up,2,0,8
2023-02-28,Chin Up,3,0,7
2023-02-28,T Bar Row,1,88.18490487,13
2023-02-28,T Bar Row,2,99.20801798,11
2023-02-28,T Bar Row,3,99.20801798,9
2023-02-28,Lat Pulldown (Machine),1,229.2807527,10
2023-02-28,Lat Pulldown (Machine),2,205.0299038,10
2023-02-28,Lat Pulldown (Machine),3,185.1883002,9
2023-02-28,Reverse Fly (Machine),1,119.0496216,15
2023-02-28,Reverse Fly (Machine),2,119.0496216,12
2023-02-28,Bicep Curl (Dumbbell),1,44.09245244,18
2023-02-28,Bicep Curl (Dumbbell),2,44.09245244,12
2023-03-02,Bench Press (Barbell),1,44.09245244,12
2023-03-02,Bench Press (Barbell),2,110.2311311,12
2023-03-02,Bench Press (Barbell),3,176.3698097,5
2023-03-02,Bench Press (Barbell),4,203.9275925,6
2023-03-02,Bench Press (Barbell),5,198.416036,5
2023-03-02,Bench Press (Barbell),6,192.9044794,6
2023-03-02,Bench Press (Barbell),7,192.9044794,5
2023-03-02,Chest Fly,1,134.4819799,11
2023-03-02,Chest Fly,2,130.0727347,12
2023-03-02,Chest Fly,3,130.0727347,9
2023-03-02,Overhead Press (Barbell),1,165.3466966,6
2023-03-02,Overhead Press (Barbell),2,159.8351401,5
2023-03-02,Overhead Press (Barbell),3,154.3235835,6
2023-03-02,Lateral Raise (Dumbbell),1,39.68320719,25
2023-03-02,Lateral Raise (Dumbbell),2,39.68320719,19
2023-03-02,Lateral Raise (Dumbbell),3,39.68320719,13
2023-03-02,Chest Press (Machine),1,198.416036,12
2023-03-02,Chest Press (Machine),2,198.416036,8
2023-03-02,Chest Press (Machine),3,110.2311311,4
2023-03-02,Chest Press (Machine),4,66.13867866,10
2023-03-02,Triceps Pushdown (Cable - Straight Bar),1,66.13867866,12
2023-03-02,Triceps Pushdown (Cable - Straight Bar),2,66.13867866,11
2023-03-04,Chin Up,1,0,11
2023-03-04,Chin Up,2,0,8
2023-03-04,Chin Up,3,0,6
2023-03-04,T Bar Row,1,99.20801798,12
2023-03-04,T Bar Row,2,99.20801798,12
2023-03-04,T Bar Row,3,99.20801798,10
2023-03-04,Lat Pulldown (Machine),1,229.2807527,8
2023-03-04,Lat Pulldown (Machine),2,205.0299038,10
2023-03-04,Lat Pulldown (Machine),3,185.1883002,10
2023-03-04,Reverse Fly (Machine),1,119.0496216,20
2023-03-04,Reverse Fly (Machine),2,119.0496216,15
2023-03-04,Bicep Curl (Dumbbell),1,55.11556555,18
2023-03-04,Bicep Curl (Dumbbell),2,55.11556555,12
2023-03-07,Bench Press (Barbell),1,44.09245244,12
2023-03-07,Bench Press (Barbell),2,110.2311311,12
2023-03-07,Bench Press (Barbell),3,176.3698097,5
2023-03-07,Bench Press (Barbell),4,209.4391491,4
2023-03-07,Bench Press (Barbell),5,198.416036,6
2023-03-07,Bench Press (Barbell),6,198.416036,5
2023-03-07,Bench Press (Barbell),7,192.9044794,6
2023-03-07,Chest Fly,1,134.4819799,14
2023-03-07,Chest Fly,2,134.4819799,12
2023-03-07,Chest Fly,3,134.4819799,9
2023-03-07,Overhead Press (Barbell),1,165.3466966,4
2023-03-07,Overhead Press (Barbell),2,154.3235835,4
2023-03-07,Overhead Press (Barbell),3,132.2773573,8
2023-03-07,Lateral Raise (Dumbbell),1,44.09245244,22
2023-03-07,Lateral Raise (Dumbbell),2,44.09245244,19
2023-03-07,Lateral Raise (Dumbbell),3,39.68320719,19
2023-03-07,Chest Press (Machine),1,198.416036,13
2023-03-07,Chest Press (Machine),2,198.416036,5
2023-03-07,Chest Press (Machine),3,110.2311311,4
2023-03-07,Chest Press (Machine),4,66.13867866,10
2023-03-07,Triceps Pushdown (Cable - Straight Bar),1,74.95716914,9
2023-03-07,Triceps Pushdown (Cable - Straight Bar),2,66.13867866,12
2023-03-14,Bench Press (Barbell),1,44.09245244,12
2023-03-14,Bench Press (Barbell),2,110.2311311,12
2023-03-14,Bench Press (Barbell),3,176.3698097,5
2023-03-14,Bench Press (Barbell),4,209.4391491,5
2023-03-14,Bench Press (Barbell),5,203.9275925,4
2023-03-14,Bench Press (Barbell),6,198.416036,4
2023-03-14,Bench Press (Barbell),7,187.3929229,5
2023-03-14,Chin Up,1,0,12
2023-03-14,Chin Up,2,0,9
2023-03-14,Chin Up,3,0,6
2023-03-14,Overhead Press (Barbell),1,154.3235835,10
2023-03-14,Overhead Press (Barbell),2,154.3235835,7
2023-03-14,Overhead Press (Barbell),3,154.3235835,5
2023-03-14,Lat Pulldown (Machine),1,229.2807527,11
2023-03-14,Lat Pulldown (Machine),2,205.0299038,10
2023-03-14,Bicep Curl (Barbell),1,55.11556555,15
2023-05-22,Bench Press (Barbell),1,44.09245244,12
2023-05-22,Bench Press (Barbell),2,110.2311311,12
2023-05-22,Bench Press (Barbell),3,176.3698097,5
2023-05-22,Bench Press (Barbell),4,187.3929229,5
2023-05-22,Bench Press (Barbell),5,176.3698097,4
2023-05-22,Bench Press (Barbell),6,165.3466966,4
2023-05-22,Bench Press (Barbell),7,154.3235835,4
2023-05-22,Chin Up,1,0,8
2023-05-22,Chin Up,2,0,8
2023-05-22,Chin Up,3,0,5
2023-05-22,Overhead Press (Barbell),1,44.09245244,10
2023-05-22,Overhead Press (Barbell),2,44.09245244,5
2023-05-22,Seated Row (Cable),1,189.5975455,12
2023-05-22,Seated Row (Cable),2,189.5975455,9
2023-05-22,Bicep Curl (Barbell),1,44.09245244,18
2023-05-24,Bench Press (Barbell),1,44.09245244,12
2023-05-24,Bench Press (Barbell),2,110.2311311,12
2023-05-24,Bench Press (Barbell),3,176.3698097,5
2023-05-24,Bench Press (Barbell),4,187.3929229,5
2023-05-24,Bench Press (Barbell),5,176.3698097,3
2023-05-24,Bench Press (Barbell),6,165.3466966,4
2023-05-24,Bench Press (Barbell),7,154.3235835,6
2023-05-24,Bench Press (Barbell),8,154.3235835,3
2023-05-24,Chin Up,1,0,8
2023-05-24,Chin Up,2,0,6
2023-05-24,Chin Up,3,0,6
2023-05-24,Overhead Press (Barbell),1,132.2773573,8
2023-05-24,Overhead Press (Barbell),2,132.2773573,6
2023-05-24,Lat Pulldown (Machine),1,200.6206586,13
2023-05-24,Lat Pulldown (Machine),2,200.6206586,7
2023-05-24,Bicep Curl (Barbell),1,44.09245244,18
2023-05-24,Bicep Curl (Barbell),2,44.09245244,9
2023-05-24,Bench Press (Barbell),1,44.09245244,12
2023-05-24,Bench Press (Barbell),2,110.2311311,12
2023-05-24,Bench Press (Barbell),3,176.3698097,5
2023-05-24,Bench Press (Barbell),4,187.3929229,5
2023-05-24,Bench Press (Barbell),5,176.3698097,3
2023-05-24,Bench Press (Barbell),6,165.3466966,4
2023-05-24,Bench Press (Barbell),7,154.3235835,6
2023-05-24,Bench Press (Barbell),8,154.3235835,3
2023-05-24,Chin Up,1,0,8
2023-05-24,Chin Up,2,0,6
2023-05-24,Chin Up,3,0,6
2023-05-24,Overhead Press (Barbell),1,132.2773573,8
2023-05-24,Overhead Press (Barbell),2,132.2773573,6
2023-05-24,Lat Pulldown (Machine),1,200.6206586,13
2023-05-24,Lat Pulldown (Machine),2,200.6206586,7
2023-05-24,Bicep Curl (Barbell),1,44.09245244,18
2023-05-24,Bicep Curl (Barbell),2,44.09245244,9
2023-05-26,Bench Press (Barbell),1,44.09245244,12
2023-05-26,Bench Press (Barbell),2,110.2311311,12
2023-05-26,Bench Press (Barbell),3,176.3698097,5
2023-05-26,Bench Press (Barbell),4,187.3929229,5
2023-05-26,Bench Press (Barbell),5,176.3698097,4
2023-05-26,Bench Press (Barbell),6,165.3466966,5
2023-05-26,Bench Press (Barbell),7,154.3235835,5
2023-05-26,Chin Up,1,0,8
2023-05-26,Chin Up,2,0,6
2023-05-26,Chin Up,3,0,6
2023-05-26,Overhead Press (Barbell),1,143.3004704,8
2023-05-26,Overhead Press (Barbell),2,132.2773573,6
2023-05-26,Overhead Press (Barbell),3,132.2773573,5
2023-05-26,Lat Pulldown (Machine),1,194.0067907,13
2023-05-26,Lat Pulldown (Machine),2,194.0067907,8
2023-05-26,Bicep Curl (Barbell),1,44.09245244,19
2023-05-26,Bicep Curl (Barbell),2,44.09245244,11
2023-05-29,Bench Press (Barbell),1,44.09245244,12
2023-05-29,Bench Press (Barbell),2,110.2311311,12
2023-05-29,Bench Press (Barbell),3,176.3698097,5
2023-05-29,Bench Press (Barbell),4,187.3929229,6
2023-05-29,Bench Press (Barbell),5,176.3698097,6
2023-05-29,Bench Press (Barbell),6,165.3466966,6
2023-05-29,Bench Press (Barbell),7,165.3466966,5
2023-05-29,Chest Fly,1,123.4588668,12
2023-05-29,Chest Fly,2,119.0496216,9
2023-05-29,Chest Fly,3,110.2311311,9
2023-05-29,Overhead Press (Barbell),1,154.3235835,3
2023-05-29,Overhead Press (Barbell),2,143.3004704,6
2023-05-29,Overhead Press (Barbell),3,132.2773573,6
2023-05-29,Lateral Raise (Dumbbell),1,39.68320719,20
2023-05-29,Lateral Raise (Dumbbell),2,39.68320719,15
2023-05-29,Chest Press (Machine),1,198.416036,7
2023-05-29,Triceps Pushdown (Cable - Straight Bar),1,61.72943341,13
2023-05-30,Chin Up,1,0,10
2023-05-30,Chin Up,2,0,9
2023-05-30,Chin Up,3,0,5
2023-05-30,Seated Row (Cable),1,194.0067907,12
2023-05-30,Seated Row (Cable),2,189.5975455,12
2023-05-30,Seated Row (Cable),3,185.1883002,10
2023-05-30,Lat Pulldown (Machine),1,200.6206586,8
2023-05-30,Lat Pulldown (Machine),2,189.5975455,6
2023-05-30,Lat Pulldown (Machine),3,180.779055,7
2023-05-30,Reverse Fly (Machine),1,110.2311311,18
2023-05-30,Reverse Fly (Machine),2,110.2311311,15
2023-05-30,Bicep Curl (Dumbbell),1,44.09245244,25
2023-05-30,Bicep Curl (Dumbbell),2,44.09245244,14
2023-06-01,Bench Press (Barbell),1,44.09245244,12
2023-06-01,Bench Press (Barbell),2,110.2311311,12
2023-06-01,Bench Press (Barbell),3,154.3235835,5
2023-06-01,Bench Press (Barbell),4,198.416036,4
2023-06-01,Bench Press (Barbell),5,187.3929229,5
2023-06-01,Bench Press (Barbell),6,176.3698097,5
2023-06-01,Bench Press (Barbell),7,165.3466966,6
2023-06-01,Chest Fly,1,123.4588668,13
2023-06-01,Chest Fly,2,123.4588668,11
2023-06-01,Chest Fly,3,119.0496216,10
2023-06-01,Overhead Press (Barbell),1,154.3235835,5
2023-06-01,Overhead Press (Barbell),2,143.3004704,5
2023-06-01,Overhead Press (Barbell),3,132.2773573,6
2023-06-01,Lateral Raise (Dumbbell),1,39.68320719,22
2023-06-01,Lateral Raise (Dumbbell),2,39.68320719,16
2023-06-01,Chest Press (Machine),1,176.3698097,10
2023-06-01,Chest Press (Machine),2,176.3698097,7
2023-06-01,Triceps Pushdown (Cable - Straight Bar),1,66.13867866,12
2023-06-02,Chin Up,1,0,11
2023-06-02,Chin Up,2,0,9
2023-06-02,Chin Up,3,0,6
2023-06-02,Seated Row (Cable),1,200.6206586,12
2023-06-02,Seated Row (Cable),2,194.0067907,12
2023-06-02,Seated Row (Cable),3,185.1883002,11
2023-06-02,Lat Pulldown (Machine),1,200.6206586,8
2023-06-02,Lat Pulldown (Machine),2,180.779055,10
2023-06-02,Lat Pulldown (Machine),3,169.7559419,10
2023-06-02,Reverse Fly (Machine),1,110.2311311,23
2023-06-02,Reverse Fly (Machine),2,110.2311311,15
2023-06-02,Bicep Curl (Dumbbell),1,55.11556555,18
2023-06-02,Bicep Curl (Dumbbell),2,44.09245244,18
2023-06-05,Bench Press (Barbell),1,44.09245244,12
2023-06-05,Bench Press (Barbell),2,110.2311311,12
2023-06-05,Bench Press (Barbell),3,154.3235835,5
2023-06-05,Bench Press (Barbell),4,198.416036,5
2023-06-05,Bench Press (Barbell),5,187.3929229,6
2023-06-05,Bench Press (Barbell),6,176.3698097,5
2023-06-05,Bench Press (Barbell),7,176.3698097,5
2023-06-05,Chest Fly,1,130.0727347,13
2023-06-05,Chest Fly,2,123.4588668,10
2023-06-05,Chest Fly,3,119.0496216,10
2023-06-05,Overhead Press (Barbell),1,154.3235835,4
2023-06-05,Overhead Press (Barbell),2,143.3004704,6
2023-06-05,Overhead Press (Barbell),3,132.2773573,5
2023-06-05,Lateral Raise (Dumbbell),1,39.68320719,22
2023-06-05,Lateral Raise (Dumbbell),2,39.68320719,22
2023-06-05,Chest Press (Machine),1,176.3698097,12
2023-06-05,Chest Press (Machine),2,176.3698097,7
2023-06-05,Triceps Pushdown (Cable - Straight Bar),1,66.13867866,12
2023-06-06,Chin Up,1,0,12
2023-06-06,Chin Up,2,0,11
2023-06-06,Chin Up,3,0,7
2023-06-06,Seated Row (Cable),1,205.0299038,13
2023-06-06,Seated Row (Cable),2,200.6206586,12
2023-06-06,Seated Row (Cable),3,189.5975455,11
2023-06-06,Lat Pulldown (Machine),1,200.6206586,10
2023-06-06,Lat Pulldown (Machine),2,180.779055,11
2023-06-06,Lat Pulldown (Machine),3,169.7559419,11
2023-06-06,Reverse Fly (Machine),1,114.6403763,25
2023-06-06,Reverse Fly (Machine),2,110.2311311,20
2023-06-06,Bicep Curl (Dumbbell),1,55.11556555,19
2023-06-06,Bicep Curl (Dumbbell),2,44.09245244,17
2023-06-08,Bench Press (Barbell),1,44.09245244,12
2023-06-08,Bench Press (Barbell),2,110.2311311,12
2023-06-08,Bench Press (Barbell),3,154.3235835,5
2023-06-08,Bench Press (Barbell),4,198.416036,5
2023-06-08,Bench Press (Barbell),5,198.416036,5
2023-06-08,Bench Press (Barbell),6,187.3929229,6
2023-06-08,Bench Press (Barbell),7,11.02311311,5
2023-06-08,Chest Fly,1,134.4819799,12
2023-06-08,Chest Fly,2,123.4588668,10
2023-06-08,Chest Fly,3,119.0496216,10
2023-06-08,Overhead Press (Barbell),1,143.3004704,6
2023-06-08,Overhead Press (Barbell),2,132.2773573,7
2023-06-08,Overhead Press (Barbell),3,132.2773573,6
2023-06-08,Lateral Raise (Dumbbell),1,44.09245244,22
2023-06-08,Lateral Raise (Dumbbell),2,44.09245244,17
2023-06-08,Chest Press (Machine),1,176.3698097,13
2023-06-08,Chest Press (Machine),2,176.3698097,8
2023-06-08,Triceps Pushdown (Cable - Straight Bar),1,74.95716914,10
2023-06-08,Triceps Pushdown (Cable - Straight Bar),2,74.95716914,10
2023-06-09,Chin Up,1,22.04622622,7
2023-06-09,Chin Up,2,22.04622622,6
2023-06-09,Chin Up,3,11.02311311,6
2023-06-09,Chin Up,4,0,7
2023-06-09,Seated Row (Cable),1,209.4391491,13
2023-06-09,Seated Row (Cable),2,205.0299038,12
2023-06-09,Seated Row (Cable),3,194.0067907,12
2023-06-09,Lat Pulldown (Machine),1,200.6206586,11
2023-06-09,Lat Pulldown (Machine),2,180.779055,12
2023-06-09,Lat Pulldown (Machine),3,174.1651871,11
2023-06-09,Reverse Fly (Machine),1,119.0496216,24
2023-06-09,Reverse Fly (Machine),2,110.2311311,20
2023-06-09,Bicep Curl (Dumbbell),1,55.11556555,20
2023-06-09,Bicep Curl (Dumbbell),2,44.09245244,20
2023-06-09,Chin Up,1,22.04622622,7
2023-06-09,Chin Up,2,22.04622622,6
2023-06-09,Chin Up,3,11.02311311,6
2023-06-09,Chin Up,4,0,7
2023-06-09,Seated Row (Cable),1,209.4391491,13
2023-06-09,Seated Row (Cable),2,205.0299038,12
2023-06-09,Seated Row (Cable),3,194.0067907,12
2023-06-09,Lat Pulldown (Machine),1,200.6206586,11
2023-06-09,Lat Pulldown (Machine),2,180.779055,12
2023-06-09,Lat Pulldown (Machine),3,174.1651871,11
2023-06-09,Reverse Fly (Machine),1,119.0496216,24
2023-06-09,Reverse Fly (Machine),2,110.2311311,20
2023-06-09,Bicep Curl (Dumbbell),1,55.11556555,20
2023-06-09,Bicep Curl (Dumbbell),2,44.09245244,20
2023-06-12,Bench Press (Barbell),1,44.09245244,12
2023-06-12,Bench Press (Barbell),2,110.2311311,12
2023-06-12,Bench Press (Barbell),3,154.3235835,5
2023-06-12,Bench Press (Barbell),4,203.9275925,5
2023-06-12,Bench Press (Barbell),5,198.416036,5
2023-06-12,Bench Press (Barbell),6,192.9044794,5
2023-06-12,Bench Press (Barbell),7,187.3929229,5
2023-06-12,Chest Fly,1,141.0958478,12
2023-06-12,Chest Fly,2,123.4588668,12
